bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CORE-118558,2002-01-07,Layout,CORE,Background tuncurated on http://www.antisocial.com,"Blue background was broken on http://www.antisocial.com 
(http://www.myownemail.com) sometime inbetween 0.9.6-0.9.7 on latest cvs it is 
still not displaying right.",attinasi,sbh,fixed,1,resolved,4,2002-01-12,0,5,2002-01-12,5,minor,2
MOZILLA.ORG-494303,2009-05-21,Repository Account Requests,MOZILLA.ORG,Create localizer SVN account for Frédéric Chateaux,"Please create SVN account for:

Name:  Frédéric Chateaux
Locale: fr
email:  fred.castles@laposte.net

This user needs to be added to the mozilla localizers group for svn as well as have access to mozilla europe French repo:

svn.mozilla.org/projects/mozilla-europe.org/trunk/{locale}

Frédéric is a long time contributor with cvs/hg access (bug #350931) his committer's agreement is on file and updated since Whistler he already has an ldap account.",smani,pascalc,fixed,1,resolved,4,2010-05-09,0,2,2009-06-03,13,normal,2
SEAMONKEY-183052,2002-12-02,Bookmarks & History,SEAMONKEY,assert on startup in RDFXMLDataSourceImpl::Flush() because mOriginalURLSpec is null,"assert on startup in RDFXMLDataSourceImpl::Flush() because mOriginalURLSpec is 
null

see possible related bug #122880

NTDLL! 77f97704()
nsDebug::Assertion(const char * 0x01d3e79c const char * 0x01d3e780 const char 
* 0x01d3e744 int 862) line 280 + 13 bytes
nsDebug::PreCondition(const char * 0x01d3e79c const char * 0x01d3e780 const 
char * 0x01d3e744 int 862) line 439 + 21 bytes
RDFXMLDataSourceImpl::Flush(RDFXMLDataSourceImpl * const 0x02f80204) line 862 + 
42 bytes
RDFXMLDataSourceImpl::~RDFXMLDataSourceImpl() line 509 + 12 bytes
RDFXMLDataSourceImpl::`scalar deleting destructor'(unsigned int 1) + 15 bytes
RDFXMLDataSourceImpl::Release(RDFXMLDataSourceImpl * const 0x02f80200) line 534 
+ 182 bytes
nsBookmarksService::initDatasource() line 4805 + 27 bytes
nsBookmarksService::LoadBookmarks() line 4831 + 11 bytes
nsBookmarksService::ReadBookmarks(nsBookmarksService * const 0x02ff91c8 int * 
0x0012e87c) line 4790
XPTC_InvokeByIndex(nsISupports * 0x02ff91c8 unsigned int 3 unsigned int 1 
nsXPTCVariant * 0x0012e87c) line 106
XPCWrappedNative::CallMethod(XPCCallContext & {...} XPCWrappedNative::CallMode 
CALL_METHOD) line 2016 + 42 bytes
XPC_WN_CallMethod(JSContext * 0x01193240 JSObject * 0x03af08d8 unsigned int 
0 long * 0x03ba94c8 long * 0x0012eb58) line 1294 + 14 bytes
js_Invoke(JSContext * 0x01193240 unsigned int 0 unsigned int 0) line 839 + 23 
bytes
js_Interpret(JSContext * 0x01193240 long * 0x0012f9a0) line 2803 + 15 bytes
js_Invoke(JSContext * 0x01193240 unsigned int 1 unsigned int 2) line 856 + 13 
bytes
js_InternalInvoke(JSContext * 0x01193240 JSObject * 0x010f46a0 long 50454600 
unsigned int 0 unsigned int 1 long * 0x03ad9cf8 long * 0x0012facc) line 931 
+ 20 bytes
JS_CallFunctionValue(JSContext * 0x01193240 JSObject * 0x010f46a0 long 
50454600 unsigned int 1 long * 0x03ad9cf8 long * 0x0012facc) line 3431 + 31 
bytes
nsJSContext::CallEventHandler(nsJSContext * const 0x01184308 void * 
0x010f46a0 void * 0x0301e048 unsigned int 1 void * 0x03ad9cf8 int * 
0x0012fb64 int 0) line 1041 + 33 bytes
GlobalWindowImpl::RunTimeout(nsTimeoutImpl * 0x03ad9438) line 4679 + 84 bytes
GlobalWindowImpl::TimerCallback(nsITimer * 0x03ad9570 void * 0x03ad9438) line 
5039
nsTimerImpl::Fire() line 367 + 17 bytes
nsTimerManager::FireNextIdleTimer(nsTimerManager * const 0x011a5950) line 595
nsAppShell::Run(nsAppShell * const 0x011c3bc0) line 177
nsAppShellService::Run(nsAppShellService * const 0x011c38e0) line 472
main1(int 1 char * * 0x00284e10 nsISupports * 0x00276f08) line 1541 + 32 bytes
main(int 1 char * * 0x00284e10) line 1902 + 37 bytes
mainCRTStartup() line 338 + 17 bytes
KERNEL32! 77e9ca90()",mozilla,sspitzer,fixed,1,resolved,4,2005-11-22,0,6,2002-12-10,8,normal,2
CORE-274088,2004-12-10,DOM: Core & HTML,CORE,alwaysRaised/alwaysLowered window.open feature incorrectly disallowed to content script,"Content script isn't allowed to use the window.open(  alwaysRaised)
feature even with expanded privileges.",wesongathedeveloper,danm.moz,fixed,1,resolved,4,2011-03-19,2,7,2009-12-18,1834,normal,2
CORE-405128,2007-11-23,XPCOM,CORE,Remove some nsDeque use from cycle collector,There are two places in the cycle collector where we use a nsDeque (mBuf) but where we don't really need to. We use mBuf to store purple nodes before adding them to the graph but we could just add them to the graph directly. We also use mBuf to store the PtrInfo's for white nodes while we root/unlink/unroot them using a nsTPtrArray should work just fine for that. This might help a bit for reducing memory fragmentation.,peterv,peterv,fixed,1,resolved,4,2009-09-09,0,13,2008-02-15,84,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-291953,2005-04-26,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,RSS feeds: channel link tag misses http prefix,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 de-DE rv:1.7.7) Gecko/20050414 Firefox/1.0.3
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 de-DE rv:1.7.7) Gecko/20050414 Firefox/1.0.3

The RSS feeds beginning looks like


Mozilla Update::Newest 
addons.update.mozilla.org

The link value misses http://. This leads to a non working link (for the feed
name) in most RSS readers (tested with Sage).

Reproducible: Always

Steps to Reproduce:
1.Open https://addons.update.mozilla.org/rss/?application=firefox&list=newest in
a RSS reader
2.Try navigating to the page linked in the feed.",Bugzilla-alanjstrBugs,Michael.Keppler,fixed,1,resolved,4,2016-02-04,0,10,2005-05-07,11,minor,2
TOOLKIT-314992,2005-11-03,Application Update,TOOLKIT,Update Status Install Pending should be localizable,"Software update status Install Pending is now hardcoded:
http://lxr.mozilla.org/mozilla1.8/source/toolkit/mozapps/update/src/nsUpdateService.js.in#2232

This should be splited into updates.properties and read with string bunlde like
other status:
http://lxr.mozilla.org/mozilla1.8/source/toolkit/locales/en-US/chrome/mozapps/update/updates.properties#65
http://lxr.mozilla.org/mozilla1.8/source/toolkit/mozapps/update/src/nsUpdateService.js.in#1021

  p.s.
This status will be shown under Update Installed in the Update History dialog.
Installed and Pending is discrepancy and should be changed.",nobody,bugzilla,fixed,1,resolved,4,2008-07-31,0,10,2006-06-23,232,normal,2
MAILNEWS_CORE-325433,2006-02-01,Networking: SMTP,MAILNEWS_CORE,CITI's gssapi exit()s if not properly configured when the auth extension is called,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.8) Gecko/20051128 SUSE/1.5-0.1 Firefox/1.5
Build Identifier: Thunderbird 1.5 (downloaded from www.mozilla.com 1 Feb 2006)

Whenever I click to send a composed mail Thunderbird crashes. The program terminates and no processes are left in memory. Using non-SSL SMTP server. I believe my SMTP server uses TLS but any setting I try (not secure TLS if available TLS and even SSL etc) causes the problem. So I can't send any mail! Tried a variety of addresses to send mail to. 

Reproducible: Always

Steps to Reproduce:
1.Compose new mail
2.Send mail!
3.

Actual Results:  
Thunderbird crashes and disappears. No processes in memory any longer. 

Expected Results:  
The mail should be sent and I should be returned to the mail window.

I'm running SUSE 10 and the version of Thunderbird downloaded directly from www.mozilla.com (copied to my home directory and run as ordinary user). The SMTP server I use (which I can't reveal for privacy reasons) appears to use a certificate. Receiving mail is done via IMAP. I'll be happy to attach log files but don't know where they're located. I literally downloaded it an hour ago set it up downloaded my mail and then encounterd this problem. No extensions no themes no add-ins.",simon,flapster001,fixed,1,resolved,4,2012-06-20,0,25,2006-02-23,22,critical,5
FIREFOX_BUILD_SYSTEM-461485,2008-10-24,Source Code Analysis,FIREFOX_BUILD_SYSTEM,Treehydra: JS Exception: no operands in RESULT_DECL node,"I don't know if zero_nonzero is to blame for this or if this is a case GCCNode.prototype.operands should handle.

The output below is after I tweaked the error case in GCCNode.prototype.operands to include this.toString() in the error message.

The jsinterp.js code on the stack at frame #4 is:
  RedGreenCheck.prototype.flowStateCond = function(isn truth state) {
    // forward event to mixin
    this._zeroNonzero.flowStateCond(isn truth state)
    ...
  }

/home/jorendorff/gcc-dehydra/installed/bin/g++ -o Fragmento.o -c -I../../dist/include/system_wrappers -include /home/jorendorff/dev/tracemonkey/config/gcc_hidden.h -DAVMPLUS_IA32 -DAVMPLUS_UNIX -DAVMPLUS_LINUX -DFEATURE_NANOJIT -DJS_TRACER -DOSTYPE=\Linux2.6\ -DOSARCH=Linux -DEXPORT_JS_API  -DJS_USE_SAFE_ARENA  -I/home/jorendorff/dev/tracemonkey/js/src -I.  -I../../dist/include   -I../../dist/include/js -I/home/jorendorff/dev/tracemonkey/obj-ff-static-check/dist/include/nspr     -I/home/jorendorff/dev/tracemonkey/obj-ff-static-check/dist/sdk/include -I/home/jorendorff/dev/tracemonkey/js/src    -fPIC   -fno-rtti -fno-exceptions -Wall -Wpointer-arith -Woverloaded-virtual -Wsynth -Wno-ctor-dtor-privacy -Wno-non-virtual-dtor -Wcast-align -Wno-invalid-offsetof -Wno-long-long -pedantic -fno-strict-aliasing -fshort-wchar -pthread -pipe  -DDEBUG -D_DEBUG -DDEBUG_jorendorff -DTRACING -g -fno-inline -fplugin=/home/jorendorff/gcc-dehydra/dehydra-gcc/gcc_treehydra.so -fplugin-arg=/home/jorendorff/dev/tracemonkey/xpcom/analysis/static-checking.js --topsrcdir=/home/jorendorff/dev/tracemonkey --objdir=../.. --dehydra-modules=/home/jorendorff/dev/tracemonkey/xpcom/analysis/final.js --treehydra-modules=/home/jorendorff/dev/tracemonkey/xpcom/analysis/stack.js/home/jorendorff/dev/tracemonkey/xpcom/analysis/jsinterp.js    -DMOZILLA_CLIENT -include ../../mozilla-config.h -Wp-MD.deps/Fragmento.pp /home/jorendorff/dev/tracemonkey/js/src/nanojit/Fragmento.cpp
In file included from /home/jorendorff/dev/tracemonkey/js/src/nanojit/Fragmento.cpp:41:
/home/jorendorff/dev/tracemonkey/js/src/nanojit/nanojit.h:86:48: warning: anonymous variadic macros were introduced in C99
/home/jorendorff/dev/tracemonkey/js/src/nanojit/nanojit.h:92:47: warning: anonymous variadic macros were introduced in C99
/home/jorendorff/dev/tracemonkey/js/src/nanojit/nanojit.h:94:30: warning: anonymous variadic macros were introduced in C99
/home/jorendorff/dev/tracemonkey/js/src/nanojit/nanojit.h:120:23: warning: anonymous variadic macros were introduced in C99
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/treehydra.js:63: JS Exception: no operands in {tree_code:RESULT_DECL toCString:R_12079 operands[0] }
:0:	#0: Error(no operands in {tree_code:RESULT_DECL toCString:\R_12079\ operands[0] })
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/treehydra.js:63:	#1: ()
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/unstable/zero_nonzero.js:46:	#2: ([object GCCNode][object Object])
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/unstable/zero_nonzero.js:38:	#3: ([object GCCNode][object Object])
/home/jorendorff/dev/tracemonkey/xpcom/analysis/jsinterp.js:112:	#4: ([object GCCNode][object Object])
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/unstable/esp.js:550:	#5: ([object GCCNode])
/home/jorendorff/gcc-dehydra/dehydra-gcc/libs/unstable/esp.js:456:	#6: ()
/home/jorendorff/dev/tracemonkey/xpcom/analysis/jsinterp.js:65:	#7: process_tree([object GCCNode])
/home/jorendorff/dev/tracemonkey/xpcom/analysis/static-checking.js:72:	#8: process_tree([object GCCNode])
make[1]: *** [Fragmento.o] Error 1
make[1]: Leaving directory `/home/jorendorff/dev/tracemonkey/obj-ff-static-check/js/src'
make: *** [default] Error 2",dmandelin,jorendorff,fixed,1,resolved,4,2018-03-02,0,5,2008-11-17,24,normal,2
WEBTOOLS_GRAVEYARD-250176,2004-07-07,Bonsai,WEBTOOLS_GRAVEYARD,Error ``r has no properties'' [xs] in file ``http://bonsai.mozilla.org/cvsblame.cgi?file=mozilla/js/src/xpconnect/src/xpcwrappedjsclass.cpp&rev=1.76.14.1'' line 15 character 0.,"function showMessage(rev line) needs to verify that the element it gets is
available. It may not be if you hover over something while the page is loading.",timeless,timeless,fixed,1,resolved,4,2016-06-21,0,3,2004-08-17,41,trivial,1
THUNDERBIRD-466784,2008-11-26,Mail Window Front End,THUNDERBIRD,Port bug 462762 windows changes to the unix integration for new mail alerts.,"Created attachment 350132
screenshot

re-produce steps
1. open a terminal
2. thunderbird -P 
   create a new profile
3. setup a Gmail IMAP account 
4. login 

expected result:
new mail alert window will popup and new mail info is shown in that window.

actual result
see the attached screenshot.",mkmelin+mozilla,eagle.lu,fixed,1,resolved,4,2009-01-01,0,11,2009-01-01,36,normal,2
CORE-417999,2008-02-16,JavaScript Engine,CORE,JS_ArenaFreeAllocation considered excessive (harmful if not dangerous),"Created attachment 303784
slash and burn

This API foils the patch from bug 408921 comment #18 (with -DJS_ARENA_GROSS_SIZE_THRESHOLD=xxx).  It's not entirely clear how or why but discussion with Brendan seems to indicate that non-LIFO behavior in arenas is fundamentally unsound.

The bug 408921 comment #18 causes multiple test failures one of which is in tests/ecma_3/Statements/regress-324650.js crashing on the lone JS_ArenaFreeAllocation call in js/src which is in SpanDep code (bug 417995 has a patch to remove that usage this patch depends upon that).",crowderbt,crowderbt,fixed,1,resolved,4,2008-02-21,0,12,2008-02-18,2,normal,2
MOZILLA_MESSAGING-438409,2008-06-10,Server Operations,MOZILLA_MESSAGING,Install test Zimbra server,"It looks from http://bugzilla.zimbra.com/show_bug.cgi?id=10364 as Zimbra supports condstore and we want zimbra for testing caldav anyway and I have a license from them anyway so adding this to gozer's queue.

Gozer I'll send you the license info in a separate email",gozer,davida,fixed,1,resolved,4,2008-06-25,0,5,2008-06-12,2,normal,2
FIREFOX-330130,2006-03-10,Bookmarks & History,FIREFOX,Teach Open in Tabs to count to two,Pre-Places the Open in Tabs menu item only appeared in bookmark folders with two or more items. You could maybe make a twisted case for tab discoverability for having it in a folder with one item but not for having it present and not disabled in an empty folder.,annie.sullivan,philringnalda,fixed,1,resolved,4,2009-11-26,0,13,2006-03-15,5,normal,2
TECH_EVANGELISM_GRAVEYARD-172572,2002-10-04,English US,TECH_EVANGELISM_GRAVEYARD,macmall.com - Mouse over menus positioned incorrectly,"Mozilla 1.2b Mozilla/5.0 (Macintosh U PPC Mac OS X en-US rv:1.2b)
Gecko/20021003

Caveat: I am not a developer so pardon me if my report is incomplete or
otherwise lacking. This did not seem to me to be a reported bug but ...

The mouse-over menus for the above WEB site pop up flush to the left side of the
browser window when the pointer is placed over them. This makes them
inaccessible for the later links. The mouse over menus are on a blue table with
categories such as software hardware audiovisual etc.",arun,SCosta,fixed,1,resolved,4,2015-04-19,0,7,2003-02-13,132,normal,2
CORE-445552,2008-07-16,GFX: Color Management,CORE,Optimize Matrix Multiplication and General xform path For Color Management,After implementing the precache strategy for LUT interpolation (see bug 444661) I discovered that there's also about a 10% performance hit coming from MAT3evalW. We'd like to get this number down significantly hopefully with some sort of SIMD/SSE2 optimization.,bobbyholley,bobbyholley,fixed,1,resolved,4,2009-01-22,1,36,2008-09-10,56,normal,2
CORE-309672,2005-09-22,Networking,CORE,Improve error handling when encountering invalid hostnames,"Improve error handling when encountering invalid hostnames.

With the patch for bug 304904 hostnames containing invalid characters (such as
'%' '/' and '\\') are treated as unresolvable (NS_ERROR_UNKNOWN_HOST).  It
would be better to report these hostnames as invalid instead of unknown.  This
would allow us to do the following:

 1)  bypass URL fixup code (e.g. it makes no sense to try loading 
     www.www%2emozilla.org if www%2emozilla.org was rejected)

 2)  notify the user that invalid characters may be a sign of phishy activity",nobody,darin.moz,fixed,1,resolved,4,2016-01-27,0,6,2016-01-27,3779,normal,2
CORE-386599,2007-07-02,Plug-ins,CORE,Recursive  with border hangs Firefox,"Created attachment 270594
TESTCASE: Recursive embedding

I was playing around with Gran Paradiso 3.0a6rc2 and discovered a something
about how Firefox deals with embedding that related to this bug:

You can typically only have 2 levels of embedding (ie. an iframe in an iframe).
 This seems to be the case with   and .  However if
you have an  that points to the original document and has a 1px border
Firefox will get caught in a recursive loop and bloat until the user decides to
force quit or the system can no longer take the load.

Here is the offending tag that causes the recursion assuming the containing
document is called index.html:


The results I experienced on my system were that firefox took 50% of my cpu
usage (100% of 1 core) and bloated to 350MB after about 30 minutes of watching
task manager before I got bored and forced quit.  Firefox probably would have
been more than happy to munch away at more of my ram had I not stopped it.

Note:  This only affects Firefox 3.0-based builds as far as I can tell. 
Firefox 2.0.0.4 only allows for a single level of recursion (ie. one layer of
embedding within the parent layer of embedding).  I saw this on both GP 3.0a6
rc2 and the latest nightly trunk from June 29 2007.

I have attached a test case that simulates what I saw.  The test case cannot be run through bugzilla.  It must be saved and run locally.  Alternatively you can copy the following code into an empty file called testcase.html and run it that way.

Test Case code:

   
   
   
      
   
",bugs,anthony.s.hughes,fixed,1,resolved,4,2007-10-09,0,14,2007-07-17,15,normal,2
CORE-445707,2008-07-17,Plug-ins,CORE,BadValue in XShmPutImage with windowless Flash,"STR:

* Install flash player 10 beta 2 (d525)

* View
  http://26dayswithoutaniphone.com/index.php/2008/07/14/more-pictures-from-the-weekend/
  on a local X display.

* Scroll down so that the large video is visible

* Cover the bottom right-corner of the video with the top-left corner of
  another window.

* Drag the covering window down

Results:

BadValue (integer parameter out of range for operation)

It seems that XShmPutImage produces the BadValue error when the subimage does
not fit within the destination drawable.  (XPutImage handles such cases
without error and transfers the appropriate portion of the image as expected.)

#0  _XError (dpy=0x8062628 rep=0xbf91e520) at ../../src/XlibInt.c:2874
#1  0xb73246c4 in _XReply (dpy=0x8062628 rep=0xbf91e520 extra=0 discard=1)
    at ../../src/XlibInt.c:1833
#2  0xb731e5da in XSync (dpy=0x8062628 discard=0) at ../../src/Sync.c:48
#3  0xb731e755 in _XSyncFunction (dpy=0x8062628) at ../../src/Synchro.c:37
#4  0xb74c162b in XShmPutImage (dpy=0x8062628 d=48240934 gc=0x94c9ec8
    image=0x928c540 src_x=403 src_y=262 dst_x=-1 dst_y=0 src_width=198
    src_height=1 send_event=0) at ../../src/XShm.c:358
#5  0xb755664a in gdk_x11_draw_image (drawable=0x8c2cd80 gc=0x9104408
    image=0x9104360 xsrc=403 ysrc=262 xdest=-1 ydest=0 width=198
    height=1) at /build/buildd/gtk+2.0-2.12.0/gdk/x11/gdkdrawable-x11.c:795
#6  0xb752e2a2 in IA__gdk_draw_image (drawable=0x8c2cd80 gc=0x9104408
    image=0x9104360 xsrc=403 ysrc=262 xdest=-1 ydest=0 width=198
    height=1) at /build/buildd/gtk+2.0-2.12.0/gdk/gdkdraw.c:703
#7  0xb75398bc in gdk_pixmap_draw_image (drawable=0x86126a8 gc=0x9104408
    image=0x9104360 xsrc=403 ysrc=262 xdest=-1 ydest=0 width=198
    height=1) at /build/buildd/gtk+2.0-2.12.0/gdk/gdkpixmap.c:407
#8  0xb752e2a2 in IA__gdk_draw_image (drawable=0x86126a8 gc=0x9104408
    image=0x9104360 xsrc=403 ysrc=262 xdest=-1 ydest=0 width=198
    height=1) at /build/buildd/gtk+2.0-2.12.0/gdk/gdkdraw.c:703
#9  0xac788bb0 in ?? () from /home/karl/flash/d525/libflashplayer.so
#10 0xac77cd8a in ?? () from /home/karl/flash/d525/libflashplayer.so
#11 0xac773d80 in ?? () from /home/karl/flash/d525/libflashplayer.so
#12 0xac7788b4 in Private_HandleEvent ()
   from /home/karl/flash/d525/libflashplayer.so
#13 0xad1e56e0 in ns4xPluginInstance::HandleEvent (this=0x94d4128
    event=0xbf91e86c handled=0xbf91e85c)
    at /home/karl/moz/dev/modules/plugin/base/src/ns4xPluginInstance.cpp:1310
#14 0xad71f95b in nsPluginInstanceOwner::Renderer::NativeDraw (
    this=0xbf91ed1c screen=0x8060ab8 drawable=48240934 visual=0x8067780
    colormap=32 offsetX=-403 offsetY=-262 clipRects=0xbf91e968
    numClipRects=1) at /home/karl/moz/dev/layout/generic/nsObjectFrame.cpp:4214

Plugins do not get told the dimensions of the drawable but they do get told
the dirty rect on the drawable so it would seem reasonable for plugins to
assume that drawing to the dirty rect would be safe.  However the dirty rect
provided to the plugin in the expose event is not on the drawable:

(gdb) f 14
#14 0xad71f95b in nsPluginInstanceOwner::Renderer::NativeDraw (
    this=0xbf91ed1c screen=0x8060ab8 drawable=48240934 visual=0x8067780
    colormap=32 offsetX=-403 offsetY=-262 clipRects=0xbf91e968
    numClipRects=1) at /home/karl/moz/dev/layout/generic/nsObjectFrame.cpp:4214
4214      mInstance->HandleEvent(
(gdb) p exposeEvent
$1 = (._182 &) @0xbf91e86c: {type = 13 serial = 0 send_event = 0
  display = 0x8062628 drawable = 48240934 x = -1 y = 0 width = 198
  height = 1 count = 0 major_code = 0 minor_code = 0}

(gdb) f 8
#8  0xb752e2a2 in IA__gdk_draw_image (drawable=0x86126a8 gc=0x9104408
    image=0x9104360 xsrc=403 ysrc=262 xdest=-1 ydest=0 width=198
    height=1) at /build/buildd/gtk+2.0-2.12.0/gdk/gdkdraw.c:703
703     /build/buildd/gtk+2.0-2.12.0/gdk/gdkdraw.c: No such file or directory.
        in /build/buildd/gtk+2.0-2.12.0/gdk/gdkdraw.c
(gdb) p gdk_x11_drawable_get_xid(drawable)
$3 = 48240934

(gdb) f 16
#16 0xb2218543 in _draw_with_xlib_direct (cr=0x91fd578
    default_display=0x8062628 callback=0xb2237dc0 
    closure=0xbf91ec58 bounds_width=600 bounds_height=600 capabilities=27)
    at /home/karl/moz/dev/gfx/thebes/src/cairo-xlib-utils.c:312
312         callback (closure screen d visual offset_x offset_y rectangles
(gdb) p ((cairo_xlib_surface_t*)target)->width
$5 = 197
(gdb) p ((cairo_xlib_surface_t*)target)->height
$6 = 1

The dirty rect given to the plugin comes from rounding the app-unit dirty rect
out to pixels.  The reason why the app unit dirty rect is not pixel aligned is
because nsDisplayClip::Paint for the nsSubDocumentFrame intersects the
unsnapped clip rect with the dirty rect.

I don't yet know why the dirty rect is larger than the surface when there is
no rotation involved.
 
Perhaps a similar situation may have been possible before the fix for bug
430450 but the rounding out of the dirty rect in that fix makes this
situation much more likely.",karlt,karlt,fixed,1,resolved,4,2017-09-05,0,13,2008-07-21,4,normal,2
CORE-234703,2004-02-17,XPConnect,CORE,mClassInfoFlags is always 0 instead of using the XPCWrappedNativeProto(... ClassInfoFlags ...) value,"While working on bug 81879 i tripped over the fact that mClassInfoFlags is
always 0.

Testcase (for debug xpcshell):

var gES =
Components.classes[@mozilla.org/exceptionservice1].getService(Components.interfaces.nsIExceptionService)
print(gES.currentExceptionManager)
function MyThreadType() {}
MyThreadType.prototype = {Run: function() {var es =
Components.classes[@mozilla.org/exceptionservice1].getService(Components.interfaces.nsIExceptionService)
print(es.currentExceptionManager) }}
const tconstructor=new Components.Constructor(@mozilla.org/thread1 nsIThread)
var mythread myrunnable
mythread = new tconstructor() myrunnable = new MyThreadType()
mythread.init(myrunnable 8000 1 1 1)

The code was introduced in 1.1.10.2 of xpcwrappednativeproto.cpp

Fixing this unfortunately requires significant testing as it means we'll be
exercising code which should have been exercised for years but hasn't.",timeless,timeless,fixed,1,resolved,4,2004-02-20,0,9,2004-02-19,2,normal,2
TESTOPIA-367545,2007-01-19,User Interface,TESTOPIA,ui needs to support more batch operations i.e. delete multiple cases update component on multiple cases etc.,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8.0.9) Gecko/20061206 Firefox/1.5.0.9
Build Identifier: 1.1

When I have a list of test cases that I'm working on there is no batch way to delete selected test cases.  I have to go through one by one.  Also there is no way to update multiple test case component fields.  At least these two operations should be permitted to be executed against a batch of test cases.  Other fields may be possible.

Reproducible: Always

Steps to Reproduce:
1.
2.
3.",gregaryh,tompr,fixed,1,resolved,4,2007-02-27,0,2,2007-02-27,39,normal,2
CORE-493160,2009-05-14,DOM: Core & HTML,CORE,Modify nsWaveDecoder to use mozilla::Mutex/CondVar,"PRMonitor is dying out so code using it should be upgraded to the new mozilla:: synchronization.  It's probably worthwhile to also substitute a mutex+condvar for the monitor.  There are two main reasons:

 (1) Current code uses nsAutoMonitor.Exit/Enter extensively and these functions have been deprecated.  They're not available on mozilla::MonitorAutoEnter.

 (2) Mutex is non-recursive whereas Monitor is recursive.  This means that when Monitor.Exit() is called there's no guarantee you've actually unlocked it.  For this code that's just asking for a nasty performance bug (or deadlock) and non-recursive acquisition therefore must be an implicit invariant.  Mutex makes this an *explicit* invariant.

I don't mind doing the rewrite as it should hopefully be relatively easy.

Rob requested this be delayed until after 3.5 ships.",nobody,cjones.bugs,fixed,1,resolved,4,2019-03-13,0,6,2013-02-25,1383,normal,2
RELEASE_ENGINEERING-510992,2009-08-17,General,RELEASE_ENGINEERING,MozillaTry waterfall unusably wide due to talos column bloat,Each talos box gets it's own column on MozillaTry for each type of test suite it runs - leading to 90 or so columns.,anodelman,anodelman,fixed,1,resolved,4,2013-08-12,0,12,2009-09-10,24,normal,2
CORE_GRAVEYARD-55293,2000-10-05,History: Global,CORE_GRAVEYARD,Pages in history don't expire after x days while mozilla is running,"Build Mozilla/5.0 (Windows U WinNT4.0 en-US m18) Gecko/20001004.

I have set the delay for pages to expire in history to 9 days.
But it seems that nothing is done : I still have pages from 18/09 in history
(last time I manually deleted the history file)",bugzilla,mozbug,fixed,1,resolved,4,2018-08-01,0,48,2002-02-13,496,normal,2
CAMINO_GRAVEYARD-299807,2005-07-06,General,CAMINO_GRAVEYARD,little yellow triangle for Error Page favicon no longer shown,"Some time ago Simon fixed things so that when a site failed to load/error page
was displayed we got a little yellow /!\ triangle as the favicon.

This no longer works I'm not sure when it regressed :-(",sfraser_bugs,alqahira,fixed,1,resolved,4,2005-10-11,0,14,2005-10-11,97,normal,2
MOZILLA_LOCALIZATIONS-353147,2006-09-18,zh-TW / Chinese (Traditional),MOZILLA_LOCALIZATIONS,Remove un-approved link in bookmarks.html,"Revision 1.2.2.19 added a link to bookmarks.html in zh-TW which must not have landed.

Please remove that link again community site exposure will happen as part of the mozilla.com l10n website.",josesun,l10n,fixed,1,resolved,4,2006-09-18,0,4,2006-09-18,0,blocker,6
TECH_EVANGELISM_GRAVEYARD-102038,2001-09-27,English US,TECH_EVANGELISM_GRAVEYARD,wachovia.com - javascript:signOff() function doesn't work,"From Bugzilla Helper:
User-Agent: Mozilla/5.0 (X11 U Linux i686 en-US rv:0.9.4) Gecko/20010913
BuildID:    2001091311

This is going to be a tuff one since it is in a secure site - wachovia online
banking site.  There is a Logout pic at the top left corner (in a frame) that
executes 'javascript:signOff()' when clicked.  Problem is that it doesn't log
you off the system when it is pressed.  I haven't tried it in other version of
mozilla or on mozilla on other platforms but it works under windows (IE and
Netscape4.x) as well as Netscape 4.x on any platform (Unix'es etc).

Reproducible: Always
Steps to Reproduce:
1. Go to https://myaccounts.wachovia.com/homepage.html (if you could logon)
2. Click the logout button (nothing happens).
3.

Actual Results:  Nothing (that's the problem).

Expected Results:  Should logoff the banking site.

Let me know if I can send you code snippets or anything I can do to you help fix
this problem.

DOes mozilla not mimic netscape 4?  Below is the signOff function.

function signOff() {
   if(top.isNS4){
    document.captureEvents(Event.CLICK)
	document.onclick=DoNothing
	}
	else {
	document.all.signOffAnchor.href=
	}
	document.SignOff.action = top.myURL + ?ExecHTML
    document.SignOff.SessionKey.value = top.myKey
    document.SignOff.FI.value = top.fiName
    document.SignOff.submit()
}",arun,rgoldiez,fixed,1,resolved,4,2015-04-19,1,12,2002-12-20,449,normal,2
